FID_171204,CVE_EDO,NOM_EDO,CVE_MUN,NOM_MUN,SUP_MUN,SUP_MUN_ZE,REGION,AP
"4866","20",Oaxaca,"20280",Villa Talea de Castro,6109.69000000000,614.53227004300,CENTRO-SUR,3B
"4867","20",Oaxaca,"20280",Villa Talea de Castro,6109.69000000000,2469.77959947000,CENTRO-SUR,"6"
"4891","20",Oaxaca,"20288",San Miguel Yotao,3922.16000000000,618.24701689900,CENTRO-SUR,"1"
"4892","20",Oaxaca,"20288",San Miguel Yotao,3922.16000000000,2450.54257054000,CENTRO-SUR,"2"
"4893","20",Oaxaca,"20288",San Miguel Yotao,3922.16000000000,422.45030030800,CENTRO-SUR,3B
"4894","20",Oaxaca,"20288",San Miguel Yotao,3922.16000000000,430.91981281800,CENTRO-SUR,"6"
"4920","20",Oaxaca,"20296",San Pablo Macuiltianguis,14957.51000000000,1451.71392378000,CENTRO-SUR,"1"
"4921","20",Oaxaca,"20296",San Pablo Macuiltianguis,14957.51000000000,1591.40320016000,CENTRO-SUR,"2"
"4922","20",Oaxaca,"20296",San Pablo Macuiltianguis,14957.51000000000,1769.02665781000,CENTRO-SUR,3A
"4923","20",Oaxaca,"20296",San Pablo Macuiltianguis,14957.51000000000,3850.37383598000,CENTRO-SUR,3B
"4924","20",Oaxaca,"20296",San Pablo Macuiltianguis,14957.51000000000,3.45836033078,CENTRO-SUR,"5"
"4925","20",Oaxaca,"20296",San Pablo Macuiltianguis,14957.51000000000,152.22359723300,CENTRO-SUR,"6"
"4931","20",Oaxaca,"20298",San Pablo Villa de Mitla,28100.26000000000,50.73379729470,CENTRO-SUR,3B
"4946","20",Oaxaca,"20303",San Pedro Cajonos,281.72000000000,2.82931852643,CENTRO-SUR,"6"
"4963","20",Oaxaca,"20309",San Pedro IxcatlÃ¡n,10164.88000000000,1435.69447797000,CENTRO-SUR,4A
"4964","20",Oaxaca,"20309",San Pedro IxcatlÃ¡n,10164.88000000000,3.45578568263,CENTRO-SUR,4B
"4965","20",Oaxaca,"20309",San Pedro IxcatlÃ¡n,10164.88000000000,204.67802957900,CENTRO-SUR,"6"
"4969","20",Oaxaca,"20311",San Pedro Jaltepetongo,5150.33000000000,19.47097620040,CENTRO-SUR,3A
"4970","20",Oaxaca,"20311",San Pedro Jaltepetongo,5150.33000000000,353.56962249400,CENTRO-SUR,3B
"4971","20",Oaxaca,"20311",San Pedro Jaltepetongo,5150.33000000000,3061.93105312000,CENTRO-SUR,"6"
"4974","20",Oaxaca,"20313",San Pedro Jocotipac,6937.22000000000,20.31229399150,CENTRO-SUR,3A
"4975","20",Oaxaca,"20313",San Pedro Jocotipac,6937.22000000000,21.81860230590,CENTRO-SUR,3B
"4976","20",Oaxaca,"20313",San Pedro Jocotipac,6937.22000000000,2.40534079839,CENTRO-SUR,"5"
"4977","20",Oaxaca,"20313",San Pedro Jocotipac,6937.22000000000,1.20092307264,CENTRO-SUR,"6"
"5009","20",Oaxaca,"20323",San Pedro Ocotepec,4218.93000000000,2095.48697836000,CENTRO-SUR,"1"
"5010","20",Oaxaca,"20323",San Pedro Ocotepec,4218.93000000000,76.08157429950,CENTRO-SUR,"2"
"5011","20",Oaxaca,"20323",San Pedro Ocotepec,4218.93000000000,1091.91441792000,CENTRO-SUR,3A
"5012","20",Oaxaca,"20323",San Pedro Ocotepec,4218.93000000000,457.44373713500,CENTRO-SUR,3B
"5013","20",Oaxaca,"20323",San Pedro Ocotepec,4218.93000000000,71.38000899540,CENTRO-SUR,"6"
"5020","20",Oaxaca,"20325",San Pedro Quiatoni,56571.22000000000,11775.32590730000,CENTRO-SUR,3A
"5021","20",Oaxaca,"20325",San Pedro Quiatoni,56571.22000000000,252.26223700600,CENTRO-SUR,3B
"5022","20",Oaxaca,"20325",San Pedro Quiatoni,56571.22000000000,900.97607653100,CENTRO-SUR,"5"
"5023","20",Oaxaca,"20325",San Pedro Quiatoni,56571.22000000000,459.11463105500,CENTRO-SUR,"6"
"5024","20",Oaxaca,"20326",San Pedro SochiÃ¡pam,15205.81000000000,1411.10977552000,CENTRO-SUR,"1"
"5025","20",Oaxaca,"20326",San Pedro SochiÃ¡pam,15205.81000000000,2196.85399838000,CENTRO-SUR,"2"
"5026","20",Oaxaca,"20326",San Pedro SochiÃ¡pam,15205.81000000000,10368.74582720000,CENTRO-SUR,4A
"5027","20",Oaxaca,"20326",San Pedro SochiÃ¡pam,15205.81000000000,243.50372911300,CENTRO-SUR,4B
"5028","20",Oaxaca,"20326",San Pedro SochiÃ¡pam,15205.81000000000,985.60021832800,CENTRO-SUR,"6"
"5041","20",Oaxaca,"20330",San Pedro Teutila,14841.35000000000,359.41136764100,CENTRO-SUR,"1"
"5042","20",Oaxaca,"20330",San Pedro Teutila,14841.35000000000,2904.39423767000,CENTRO-SUR,"2"
"5043","20",Oaxaca,"20330",San Pedro Teutila,14841.35000000000,509.97386299400,CENTRO-SUR,3A
"5044","20",Oaxaca,"20330",San Pedro Teutila,14841.35000000000,33.69918393580,CENTRO-SUR,3B
"5045","20",Oaxaca,"20330",San Pedro Teutila,14841.35000000000,7593.75006801000,CENTRO-SUR,4A
"5046","20",Oaxaca,"20330",San Pedro Teutila,14841.35000000000,129.90733700500,CENTRO-SUR,4B
"5047","20",Oaxaca,"20330",San Pedro Teutila,14841.35000000000,2624.27070524000,CENTRO-SUR,"6"
"5066","20",Oaxaca,"20335",San Pedro Yaneri,2815.24000000000,13.40588809910,CENTRO-SUR,"1"
"5067","20",Oaxaca,"20335",San Pedro Yaneri,2815.24000000000,32.05819312250,CENTRO-SUR,"2"
"5068","20",Oaxaca,"20335",San Pedro Yaneri,2815.24000000000,2170.48961341000,CENTRO-SUR,3A
"5069","20",Oaxaca,"20335",San Pedro Yaneri,2815.24000000000,365.11737555300,CENTRO-SUR,3B
"5070","20",Oaxaca,"20335",San Pedro Yaneri,2815.24000000000,234.17142583800,CENTRO-SUR,"6"
"5071","20",Oaxaca,"20336",San Pedro YÃ³lox,16529.52000000000,1030.78821920000,CENTRO-SUR,"1"
"5072","20",Oaxaca,"20336",San Pedro YÃ³lox,16529.52000000000,6161.46607557000,CENTRO-SUR,"2"
"5073","20",Oaxaca,"20336",San Pedro YÃ³lox,16529.52000000000,848.09847806500,CENTRO-SUR,3A
"5074","20",Oaxaca,"20336",San Pedro YÃ³lox,16529.52000000000,1625.28847387000,CENTRO-SUR,3B
"5075","20",Oaxaca,"20336",San Pedro YÃ³lox,16529.52000000000,5212.57378236000,CENTRO-SUR,4A
"5076","20",Oaxaca,"20336",San Pedro YÃ³lox,16529.52000000000,236.32808348000,CENTRO-SUR,4B
"5077","20",Oaxaca,"20336",San Pedro YÃ³lox,16529.52000000000,1414.97355042000,CENTRO-SUR,"6"
"5078","20",Oaxaca,"20337",San Pedro y San Pablo Ayutla,17198.68000000000,679.68741341700,CENTRO-SUR,3A
"5079","20",Oaxaca,"20337",San Pedro y San Pablo Ayutla,17198.68000000000,46.74994604790,CENTRO-SUR,3B
"5081","20",Oaxaca,"20337",San Pedro y San Pablo Ayutla,17198.68000000000,437.94326571500,CENTRO-SUR,"6"
"5138","20",Oaxaca,"20355",Santa Ana CuauhtÃ©moc,4120.27000000000,1577.63445366000,CENTRO-SUR,"1"
"5139","20",Oaxaca,"20355",Santa Ana CuauhtÃ©moc,4120.27000000000,403.89702094900,CENTRO-SUR,"2"
"5140","20",Oaxaca,"20355",Santa Ana CuauhtÃ©moc,4120.27000000000,246.78278706900,CENTRO-SUR,3A
"5141","20",Oaxaca,"20355",Santa Ana CuauhtÃ©moc,4120.27000000000,6.45054936700,CENTRO-SUR,3B
"5142","20",Oaxaca,"20355",Santa Ana CuauhtÃ©moc,4120.27000000000,173.13949344700,CENTRO-SUR,4A
"5143","20",Oaxaca,"20355",Santa Ana CuauhtÃ©moc,4120.27000000000,3.77523643348,CENTRO-SUR,4B
"5145","20",Oaxaca,"20355",Santa Ana CuauhtÃ©moc,4120.27000000000,417.71929795400,CENTRO-SUR,"6"
"5158","20",Oaxaca,"20359",Santa Ana Yareni,4638.77000000000,0.55326504140,CENTRO-SUR,"5"
"5159","20",Oaxaca,"20359",Santa Ana Yareni,4638.77000000000,0.04601540229,CENTRO-SUR,"6"
"5273","20",Oaxaca,"20394",Santa MarÃ­a Alotepec,9868.19000000000,4354.40514295000,CENTRO-SUR,"1"
"5274","20",Oaxaca,"20394",Santa MarÃ­a Alotepec,9868.19000000000,1419.41412143000,CENTRO-SUR,"2"
"5275","20",Oaxaca,"20394",Santa MarÃ­a Alotepec,9868.19000000000,36.24737372890,CENTRO-SUR,3A
"5276","20",Oaxaca,"20394",Santa MarÃ­a Alotepec,9868.19000000000,113.48679291100,CENTRO-SUR,3B
"5277","20",Oaxaca,"20394",Santa MarÃ­a Alotepec,9868.19000000000,992.35004663900,CENTRO-SUR,"6"
"5278","20",Oaxaca,"20395",Santa MarÃ­a Apazco,8047.33000000000,742.34523476900,CENTRO-SUR,3A
"5279","20",Oaxaca,"20395",Santa MarÃ­a Apazco,8047.33000000000,154.80313224500,CENTRO-SUR,3B
"5280","20",Oaxaca,"20395",Santa MarÃ­a Apazco,8047.33000000000,542.99937641500,CENTRO-SUR,"6"
"5320","20",Oaxaca,"20407",Santa MarÃ­a Chimalapa,455650.20000000001,23660.53226510000,CENTRO-SUR,4A
"5321","20",Oaxaca,"20407",Santa MarÃ­a Chimalapa,455650.20000000001,628.97242462100,CENTRO-SUR,4B
"5323","20",Oaxaca,"20407",Santa MarÃ­a Chimalapa,455650.20000000001,2823.73272729000,CENTRO-SUR,"6"
"5337","20",Oaxaca,"20412",Santa MarÃ­a Guienagati,39040.10000000000,698.82627503700,CENTRO-SUR,"1"
"5338","20",Oaxaca,"20412",Santa MarÃ­a Guienagati,39040.10000000000,5350.57905469000,CENTRO-SUR,"2"
"5339","20",Oaxaca,"20412",Santa MarÃ­a Guienagati,39040.10000000000,931.83091799500,CENTRO-SUR,3A
"5340","20",Oaxaca,"20412",Santa MarÃ­a Guienagati,39040.10000000000,1078.41055125000,CENTRO-SUR,3B
"5342","20",Oaxaca,"20412",Santa MarÃ­a Guienagati,39040.10000000000,29.84805181570,CENTRO-SUR,"5"
"5343","20",Oaxaca,"20412",Santa MarÃ­a Guienagati,39040.10000000000,258.47961484300,CENTRO-SUR,"6"
"5358","20",Oaxaca,"20416",Santa MarÃ­a IxcatlÃ¡n,17707.53000000000,2296.19954781000,CENTRO-SUR,3A
"5359","20",Oaxaca,"20416",Santa MarÃ­a IxcatlÃ¡n,17707.53000000000,1290.41327942000,CENTRO-SUR,3B
"5360","20",Oaxaca,"20416",Santa MarÃ­a IxcatlÃ¡n,17707.53000000000,217.02512401000,CENTRO-SUR,"5"
"5361","20",Oaxaca,"20416",Santa MarÃ­a IxcatlÃ¡n,17707.53000000000,5574.58455737000,CENTRO-SUR,"6"
"5362","20",Oaxaca,"20417",Santa MarÃ­a Jacatepec,32388.26000000000,22149.02272270000,CENTRO-SUR,4A
"5363","20",Oaxaca,"20417",Santa MarÃ­a Jacatepec,32388.26000000000,431.38498741200,CENTRO-SUR,4B
"5364","20",Oaxaca,"20417",Santa MarÃ­a Jacatepec,32388.26000000000,5788.27741250000,CENTRO-SUR,"6"
"5369","20",Oaxaca,"20419",Santa MarÃ­a Jaltianguis,5392.72000000000,985.60962097200,CENTRO-SUR,3A
"5370","20",Oaxaca,"20419",Santa MarÃ­a Jaltianguis,5392.72000000000,16.22235185180,CENTRO-SUR,3B
"5372","20",Oaxaca,"20419",Santa MarÃ­a Jaltianguis,5392.72000000000,240.11455703500,CENTRO-SUR,"6"
"5389","20",Oaxaca,"20425",Santa MarÃ­a PÃ¡palo,5572.55000000000,850.56845650600,CENTRO-SUR,"1"
"5390","20",Oaxaca,"20425",Santa MarÃ­a PÃ¡palo,5572.55000000000,291.73055800900,CENTRO-SUR,"2"
"5391","20",Oaxaca,"20425",Santa MarÃ­a PÃ¡palo,5572.55000000000,1233.79992077000,CENTRO-SUR,3A
"5392","20",Oaxaca,"20425",Santa MarÃ­a PÃ¡palo,5572.55000000000,555.95239473600,CENTRO-SUR,3B
"5393","20",Oaxaca,"20425",Santa MarÃ­a PÃ¡palo,5572.55000000000,253.30702399300,CENTRO-SUR,4A
"5394","20",Oaxaca,"20425",Santa MarÃ­a PÃ¡palo,5572.55000000000,9.90798737231,CENTRO-SUR,4B
"5395","20",Oaxaca,"20425",Santa MarÃ­a PÃ¡palo,5572.55000000000,2377.28213670000,CENTRO-SUR,"6"
"5415","20",Oaxaca,"20431",Santa MarÃ­a Tecomavaca,37070.78000000000,13.78052287460,CENTRO-SUR,3A
"5416","20",Oaxaca,"20431",Santa MarÃ­a Tecomavaca,37070.78000000000,86.67913500950,CENTRO-SUR,3B
"5417","20",Oaxaca,"20431",Santa MarÃ­a Tecomavaca,37070.78000000000,1177.44899052000,CENTRO-SUR,"5"
"5418","20",Oaxaca,"20431",Santa MarÃ­a Tecomavaca,37070.78000000000,4070.73668506000,CENTRO-SUR,"6"
"5419","20",Oaxaca,"20432",Santa MarÃ­a Temaxcalapa,1319.14000000000,45.25908277490,CENTRO-SUR,"1"
"5420","20",Oaxaca,"20432",Santa MarÃ­a Temaxcalapa,1319.14000000000,351.12859363900,CENTRO-SUR,"2"
"5421","20",Oaxaca,"20432",Santa MarÃ­a Temaxcalapa,1319.14000000000,38.43664441200,CENTRO-SUR,3A
"5422","20",Oaxaca,"20432",Santa MarÃ­a Temaxcalapa,1319.14000000000,779.07523216400,CENTRO-SUR,3B
"5423","20",Oaxaca,"20432",Santa MarÃ­a Temaxcalapa,1319.14000000000,105.24104183600,CENTRO-SUR,"6"
"5434","20",Oaxaca,"20435",Santa MarÃ­a Tepantlali,8464.66000000000,742.49171978900,CENTRO-SUR,"1"
"5435","20",Oaxaca,"20435",Santa MarÃ­a Tepantlali,8464.66000000000,8.96361922124,CENTRO-SUR,"2"
"5436","20",Oaxaca,"20435",Santa MarÃ­a Tepantlali,8464.66000000000,3449.71999285000,CENTRO-SUR,3A
"5437","20",Oaxaca,"20435",Santa MarÃ­a Tepantlali,8464.66000000000,2369.34851307000,CENTRO-SUR,3B
"5438","20",Oaxaca,"20435",Santa MarÃ­a Tepantlali,8464.66000000000,48.62980438710,CENTRO-SUR,"5"
"5439","20",Oaxaca,"20435",Santa MarÃ­a Tepantlali,8464.66000000000,262.37390609900,CENTRO-SUR,"6"
"5440","20",Oaxaca,"20436",Santa MarÃ­a TexcatitlÃ¡n,3541.94000000000,0.11702623085,CENTRO-SUR,3A
"5441","20",Oaxaca,"20436",Santa MarÃ­a TexcatitlÃ¡n,3541.94000000000,296.45740289400,CENTRO-SUR,3B
"5442","20",Oaxaca,"20436",Santa MarÃ­a TexcatitlÃ¡n,3541.94000000000,292.87122831300,CENTRO-SUR,"6"
"5443","20",Oaxaca,"20437",Santa MarÃ­a Tlahuitoltepec,15328.16000000000,2574.05990394000,CENTRO-SUR,"1"
"5444","20",Oaxaca,"20437",Santa MarÃ­a Tlahuitoltepec,15328.16000000000,2114.51976515000,CENTRO-SUR,"2"
"5445","20",Oaxaca,"20437",Santa MarÃ­a Tlahuitoltepec,15328.16000000000,348.75639185000,CENTRO-SUR,3A
"5446","20",Oaxaca,"20437",Santa MarÃ­a Tlahuitoltepec,15328.16000000000,47.27804767020,CENTRO-SUR,3B
"5447","20",Oaxaca,"20437",Santa MarÃ­a Tlahuitoltepec,15328.16000000000,1715.59961745000,CENTRO-SUR,"6"
"5448","20",Oaxaca,"20438",Santa MarÃ­a Tlalixtac,2409.00000000000,384.73685192700,CENTRO-SUR,"1"
"5449","20",Oaxaca,"20438",Santa MarÃ­a Tlalixtac,2409.00000000000,435.56775851500,CENTRO-SUR,"2"
"5450","20",Oaxaca,"20438",Santa MarÃ­a Tlalixtac,2409.00000000000,621.89746993800,CENTRO-SUR,3A
"5451","20",Oaxaca,"20438",Santa MarÃ­a Tlalixtac,2409.00000000000,18.73520766390,CENTRO-SUR,3B
"5452","20",Oaxaca,"20438",Santa MarÃ­a Tlalixtac,2409.00000000000,161.02219507400,CENTRO-SUR,4A
"5453","20",Oaxaca,"20438",Santa MarÃ­a Tlalixtac,2409.00000000000,666.41292138900,CENTRO-SUR,"6"
"5468","20",Oaxaca,"20442",Santa MarÃ­a Yalina,4828.87000000000,452.84111825700,CENTRO-SUR,"1"
"5469","20",Oaxaca,"20442",Santa MarÃ­a Yalina,4828.87000000000,344.53879449900,CENTRO-SUR,"2"
"5470","20",Oaxaca,"20442",Santa MarÃ­a Yalina,4828.87000000000,3191.22949609000,CENTRO-SUR,3A
"5471","20",Oaxaca,"20442",Santa MarÃ­a Yalina,4828.87000000000,840.25560085500,CENTRO-SUR,3B
"5472","20",Oaxaca,"20443",Santa MarÃ­a YavesÃ­a,8769.94000000000,154.87072371500,CENTRO-SUR,"1"
"5473","20",Oaxaca,"20443",Santa MarÃ­a YavesÃ­a,8769.94000000000,972.58407688000,CENTRO-SUR,"2"
"5474","20",Oaxaca,"20443",Santa MarÃ­a YavesÃ­a,8769.94000000000,843.19547927400,CENTRO-SUR,3A
"5475","20",Oaxaca,"20443",Santa MarÃ­a YavesÃ­a,8769.94000000000,2595.86286609000,CENTRO-SUR,3B
"5476","20",Oaxaca,"20443",Santa MarÃ­a YavesÃ­a,8769.94000000000,9.35573850742,CENTRO-SUR,"6"
"5505","20",Oaxaca,"20451",Santiago Apoala,8576.29000000000,266.09973307700,CENTRO-SUR,3A
"5506","20",Oaxaca,"20451",Santiago Apoala,8576.29000000000,804.46669144500,CENTRO-SUR,3B
"5507","20",Oaxaca,"20451",Santiago Apoala,8576.29000000000,639.84992142700,CENTRO-SUR,"6"
"5513","20",Oaxaca,"20454",Santiago AtitlÃ¡n,7091.36000000000,1527.61239409000,CENTRO-SUR,"1"
"5514","20",Oaxaca,"20454",Santiago AtitlÃ¡n,7091.36000000000,1173.52806575000,CENTRO-SUR,"2"
"5515","20",Oaxaca,"20454",Santiago AtitlÃ¡n,7091.36000000000,4390.22258521000,CENTRO-SUR,"6"
"5524","20",Oaxaca,"20457",Santiago CamotlÃ¡n,31205.91000000000,2564.79904510000,CENTRO-SUR,"1"
"5525","20",Oaxaca,"20457",Santiago CamotlÃ¡n,31205.91000000000,12692.68487530000,CENTRO-SUR,"2"
"5526","20",Oaxaca,"20457",Santiago CamotlÃ¡n,31205.91000000000,895.09780187200,CENTRO-SUR,3A
"5527","20",Oaxaca,"20457",Santiago CamotlÃ¡n,31205.91000000000,552.04448106400,CENTRO-SUR,3B
"5528","20",Oaxaca,"20457",Santiago CamotlÃ¡n,31205.91000000000,13665.98877150000,CENTRO-SUR,4A
"5529","20",Oaxaca,"20457",Santiago CamotlÃ¡n,31205.91000000000,285.49125662900,CENTRO-SUR,4B
"5530","20",Oaxaca,"20457",Santiago CamotlÃ¡n,31205.91000000000,471.00373986800,CENTRO-SUR,"6"
"5531","20",Oaxaca,"20458",Santiago Comaltepec,20402.98000000000,129.56954434200,CENTRO-SUR,"1"
"5532","20",Oaxaca,"20458",Santiago Comaltepec,20402.98000000000,5093.12687637000,CENTRO-SUR,"2"
"5533","20",Oaxaca,"20458",Santiago Comaltepec,20402.98000000000,135.29893765700,CENTRO-SUR,3A
"5534","20",Oaxaca,"20458",Santiago Comaltepec,20402.98000000000,2271.63263053000,CENTRO-SUR,3B
"5535","20",Oaxaca,"20458",Santiago Comaltepec,20402.98000000000,1015.72378469000,CENTRO-SUR,4A
"5536","20",Oaxaca,"20458",Santiago Comaltepec,20402.98000000000,6002.91254603000,CENTRO-SUR,4B
"5537","20",Oaxaca,"20458",Santiago Comaltepec,20402.98000000000,5644.19417345000,CENTRO-SUR,"6"
"5542","20",Oaxaca,"20460",Santiago ChoÃ¡pam,31122.44000000000,9162.60634733000,CENTRO-SUR,"1"
"5543","20",Oaxaca,"20460",Santiago ChoÃ¡pam,31122.44000000000,8912.21311072000,CENTRO-SUR,"2"
"5544","20",Oaxaca,"20460",Santiago ChoÃ¡pam,31122.44000000000,4743.02239207000,CENTRO-SUR,3A
"5545","20",Oaxaca,"20460",Santiago ChoÃ¡pam,31122.44000000000,3296.29011812000,CENTRO-SUR,3B
"5546","20",Oaxaca,"20460",Santiago ChoÃ¡pam,31122.44000000000,2075.64544756000,CENTRO-SUR,4A
"5547","20",Oaxaca,"20460",Santiago ChoÃ¡pam,31122.44000000000,58.12482700200,CENTRO-SUR,4B
"5548","20",Oaxaca,"20460",Santiago ChoÃ¡pam,31122.44000000000,784.99320399200,CENTRO-SUR,"6"
"5556","20",Oaxaca,"20463",Santiago Huauclilla,10076.95000000000,171.01912215000,CENTRO-SUR,3A
"5557","20",Oaxaca,"20463",Santiago Huauclilla,10076.95000000000,63.30318960940,CENTRO-SUR,3B
"5558","20",Oaxaca,"20463",Santiago Huauclilla,10076.95000000000,1.41670942766,CENTRO-SUR,"5"
"5559","20",Oaxaca,"20463",Santiago Huauclilla,10076.95000000000,29.53219680580,CENTRO-SUR,"6"
"5563","20",Oaxaca,"20465",Santiago Ixcuintepec,12234.21000000000,33.21971282970,CENTRO-SUR,"1"
"5564","20",Oaxaca,"20465",Santiago Ixcuintepec,12234.21000000000,701.34224914500,CENTRO-SUR,"2"
"5565","20",Oaxaca,"20465",Santiago Ixcuintepec,12234.21000000000,541.01610285500,CENTRO-SUR,3A
"5566","20",Oaxaca,"20465",Santiago Ixcuintepec,12234.21000000000,10484.50037060000,CENTRO-SUR,3B
"5567","20",Oaxaca,"20465",Santiago Ixcuintepec,12234.21000000000,436.78039621200,CENTRO-SUR,"6"
"5582","20",Oaxaca,"20468",Santiago Jocotepec,61849.53000000000,10.08073262460,CENTRO-SUR,"1"
"5584","20",Oaxaca,"20468",Santiago Jocotepec,61849.53000000000,37190.05571940000,CENTRO-SUR,4A
"5585","20",Oaxaca,"20468",Santiago Jocotepec,61849.53000000000,563.14449975800,CENTRO-SUR,4B
"5586","20",Oaxaca,"20468",Santiago Jocotepec,61849.53000000000,5879.02781094000,CENTRO-SUR,"6"
"5592","20",Oaxaca,"20470",Santiago Lachiguiri,43417.65000000000,4303.24125624000,CENTRO-SUR,"1"
"5593","20",Oaxaca,"20470",Santiago Lachiguiri,43417.65000000000,1846.33506330000,CENTRO-SUR,"2"
"5594","20",Oaxaca,"20470",Santiago Lachiguiri,43417.65000000000,8529.87108485000,CENTRO-SUR,3A
"5595","20",Oaxaca,"20470",Santiago Lachiguiri,43417.65000000000,3844.46491087000,CENTRO-SUR,3B
"5597","20",Oaxaca,"20470",Santiago Lachiguiri,43417.65000000000,527.84032023200,CENTRO-SUR,"6"
"5598","20",Oaxaca,"20471",Santiago Lalopa,2561.41000000000,1191.30965180000,CENTRO-SUR,"1"
"5599","20",Oaxaca,"20471",Santiago Lalopa,2561.41000000000,43.36806459750,CENTRO-SUR,"2"
"5600","20",Oaxaca,"20471",Santiago Lalopa,2561.41000000000,620.49675295900,CENTRO-SUR,3A
"5601","20",Oaxaca,"20471",Santiago Lalopa,2561.41000000000,45.03973576730,CENTRO-SUR,3B
"5602","20",Oaxaca,"20471",Santiago Lalopa,2561.41000000000,661.19451251500,CENTRO-SUR,"6"
"5605","20",Oaxaca,"20473",Santiago Laxopa,11740.71000000000,658.31567408600,CENTRO-SUR,"1"
"5606","20",Oaxaca,"20473",Santiago Laxopa,11740.71000000000,675.52563750200,CENTRO-SUR,"2"
"5607","20",Oaxaca,"20473",Santiago Laxopa,11740.71000000000,5097.22814829000,CENTRO-SUR,3A
"5608","20",Oaxaca,"20473",Santiago Laxopa,11740.71000000000,4321.31866250000,CENTRO-SUR,3B
"5609","20",Oaxaca,"20473",Santiago Laxopa,11740.71000000000,953.04464580900,CENTRO-SUR,"6"
"5622","20",Oaxaca,"20478",Santiago Nacaltepec,20444.90000000000,368.62369479800,CENTRO-SUR,3A
"5623","20",Oaxaca,"20478",Santiago Nacaltepec,20444.90000000000,2331.82124879000,CENTRO-SUR,3B
"5624","20",Oaxaca,"20478",Santiago Nacaltepec,20444.90000000000,51.74844638440,CENTRO-SUR,"5"
"5625","20",Oaxaca,"20478",Santiago Nacaltepec,20444.90000000000,7120.48010672000,CENTRO-SUR,"6"
"5690","20",Oaxaca,"20496",Santiago XiacuÃ­,6336.48000000000,0.11604964137,CENTRO-SUR,"1"
"5691","20",Oaxaca,"20496",Santiago XiacuÃ­,6336.48000000000,10.69994006070,CENTRO-SUR,"2"
"5692","20",Oaxaca,"20496",Santiago XiacuÃ­,6336.48000000000,2179.41703121000,CENTRO-SUR,3A
"5693","20",Oaxaca,"20496",Santiago XiacuÃ­,6336.48000000000,2164.25586647000,CENTRO-SUR,3B
"5694","20",Oaxaca,"20496",Santiago XiacuÃ­,6336.48000000000,3.97096064618,CENTRO-SUR,"6"
"5700","20",Oaxaca,"20498",Santiago Yaveo,102422.48000000000,3.46260804657,CENTRO-SUR,"1"
"5701","20",Oaxaca,"20498",Santiago Yaveo,102422.48000000000,186.31136602700,CENTRO-SUR,"2"
"5702","20",Oaxaca,"20498",Santiago Yaveo,102422.48000000000,48.10790349460,CENTRO-SUR,3A
"5703","20",Oaxaca,"20498",Santiago Yaveo,102422.48000000000,114.91968084100,CENTRO-SUR,3B
"5704","20",Oaxaca,"20498",Santiago Yaveo,102422.48000000000,64.07636399560,CENTRO-SUR,4A
"5706","20",Oaxaca,"20498",Santiago Yaveo,102422.48000000000,82.18661893130,CENTRO-SUR,"6"
"5718","20",Oaxaca,"20502",Santiago Zacatepec,21325.14000000000,7802.52410047000,CENTRO-SUR,"1"
"5719","20",Oaxaca,"20502",Santiago Zacatepec,21325.14000000000,1389.94013221000,CENTRO-SUR,"2"
"5720","20",Oaxaca,"20502",Santiago Zacatepec,21325.14000000000,584.22348628200,CENTRO-SUR,3A
"5721","20",Oaxaca,"20502",Santiago Zacatepec,21325.14000000000,2126.67758342000,CENTRO-SUR,3B
"5722","20",Oaxaca,"20502",Santiago Zacatepec,21325.14000000000,1761.71261364000,CENTRO-SUR,"6"
"5723","20",Oaxaca,"20503",Santiago Zoochila,822.16000000000,683.70276981600,CENTRO-SUR,3A
"5724","20",Oaxaca,"20503",Santiago Zoochila,822.16000000000,17.25144455210,CENTRO-SUR,3B
"5725","20",Oaxaca,"20503",Santiago Zoochila,822.16000000000,121.20714877500,CENTRO-SUR,"6"
"5757","20",Oaxaca,"20513",Santo Domingo Petapa,34049.53000000000,114.90739653500,CENTRO-SUR,"1"
"5758","20",Oaxaca,"20513",Santo Domingo Petapa,34049.53000000000,1262.23112053000,CENTRO-SUR,"2"
"5759","20",Oaxaca,"20513",Santo Domingo Petapa,34049.53000000000,175.77805896600,CENTRO-SUR,3A
"5760","20",Oaxaca,"20513",Santo Domingo Petapa,34049.53000000000,377.34195620900,CENTRO-SUR,3B
"5761","20",Oaxaca,"20513",Santo Domingo Petapa,34049.53000000000,89.40621988220,CENTRO-SUR,4A
"5762","20",Oaxaca,"20513",Santo Domingo Petapa,34049.53000000000,0.31174550193,CENTRO-SUR,4B
"5765","20",Oaxaca,"20514",Santo Domingo Roayaga,5628.33000000000,4362.53758564000,CENTRO-SUR,"1"
"5766","20",Oaxaca,"20514",Santo Domingo Roayaga,5628.33000000000,558.10267835000,CENTRO-SUR,"2"
"5767","20",Oaxaca,"20514",Santo Domingo Roayaga,5628.33000000000,268.62667338600,CENTRO-SUR,3A
"5768","20",Oaxaca,"20514",Santo Domingo Roayaga,5628.33000000000,311.46533827200,CENTRO-SUR,3B
"5769","20",Oaxaca,"20514",Santo Domingo Roayaga,5628.33000000000,127.59942602600,CENTRO-SUR,"6"
"5770","20",Oaxaca,"20515",Santo Domingo Tehuantepec,120377.21000000001,91.50521614460,CENTRO-SUR,"1"
